database_type,database,dataset,action,time
CouchDB,ASOS_2022,products,read,0.019677162170410156
CouchDB,ASOS_2022,profiles,read,2.496047019958496
CouchDB,ASOS_2022,restaurant,read,4.2376813888549805
CouchDB,ASOS_2022,students,read,0.3497347831726074
CouchDB,ASOS_2022,books,delete,0.057420969009399414
CouchDB,ASOS_2022,countries-small,delete,0.04827690124511719
CouchDB,ASOS_2022,covers,delete,0.0501408576965332
CouchDB,ASOS_2022,data,delete,0.048445701599121094
CouchDB,ASOS_2022,grades,delete,0.048455238342285156
CouchDB,ASOS_2022,products,delete,0.048783063888549805
CouchDB,ASOS_2022,profiles,delete,0.0664069652557373
CouchDB,ASOS_2022,restaurant,delete,0.04933977127075195
CouchDB,ASOS_2022,students,delete,0.08088254928588867
CouchDB,ASOS_2022,books,insert,8.407649040222168
CouchDB,ASOS_2022,countries-small,insert,5.097982883453369
CouchDB,ASOS_2022,covers,insert,112.22015285491943
CouchDB,ASOS_2022,data,insert,1.2556178569793701
CouchDB,ASOS_2022,grades,insert,5.9046430587768555
CouchDB,ASOS_2022,products,insert,0.22974181175231934
CouchDB,ASOS_2022,profiles,insert,34.56139016151428
CouchDB,ASOS_2022,restaurant,insert,55.56670832633972
CouchDB,ASOS_2022,students,insert,4.057408571243286
CouchDB,ASOS_2022,books,read,0.9344444274902344
CouchDB,ASOS_2022,countries-small,read,0.6450159549713135
CouchDB,ASOS_2022,covers,read,8.40058970451355
CouchDB,ASOS_2022,data,read,0.09828567504882812
CouchDB,ASOS_2022,data,update,1.1793560981750488
CouchDB,ASOS_2022,grades,read,0.46522021293640137
CouchDB,ASOS_2022,products,read,0.018605947494506836
CouchDB,ASOS_2022,profiles,read,2.51644229888916
CouchDB,ASOS_2022,restaurant,read,4.254197120666504
CouchDB,ASOS_2022,students,read,0.33536267280578613
CouchDB,ASOS_2022,books,delete,0.0628516674041748
CouchDB,ASOS_2022,countries-small,delete,0.047477006912231445
CouchDB,ASOS_2022,covers,delete,0.06757521629333496
CouchDB,ASOS_2022,data,delete,0.06824874877929688
CouchDB,ASOS_2022,grades,delete,0.04849720001220703
CouchDB,ASOS_2022,products,delete,0.04861044883728027
CouchDB,ASOS_2022,profiles,delete,0.058077096939086914
CouchDB,ASOS_2022,restaurant,delete,0.0850210189819336
CouchDB,ASOS_2022,students,delete,0.07011103630065918
CouchDB,ASOS_2022,books,insert,8.424818515777588
CouchDB,ASOS_2022,countries-small,insert,5.851604700088501
CouchDB,ASOS_2022,covers,insert,111.79095578193665
CouchDB,ASOS_2022,data,insert,1.2241215705871582
CouchDB,ASOS_2022,grades,insert,6.213873624801636
CouchDB,ASOS_2022,products,insert,0.22209739685058594
CouchDB,ASOS_2022,profiles,insert,34.03362536430359
CouchDB,ASOS_2022,restaurant,insert,54.92016339302063
CouchDB,ASOS_2022,students,insert,5.168879270553589
CouchDB,ASOS_2022,books,read,0.8378176689147949
CouchDB,ASOS_2022,countries-small,read,0.4448857307434082
CouchDB,ASOS_2022,covers,read,8.47166395187378
CouchDB,ASOS_2022,data,read,0.1016993522644043
CouchDB,ASOS_2022,data,update,1.1992452144622803
CouchDB,ASOS_2022,grades,read,0.46881604194641113
CouchDB,ASOS_2022,products,read,0.020241737365722656
CouchDB,ASOS_2022,profiles,read,2.5458457469940186
CouchDB,ASOS_2022,restaurant,read,4.222400665283203
CouchDB,ASOS_2022,students,read,0.3408660888671875
CouchDB,ASOS_2022,books,delete,0.06606435775756836
CouchDB,ASOS_2022,countries-small,delete,0.05583667755126953
CouchDB,ASOS_2022,covers,delete,0.05785942077636719
CouchDB,ASOS_2022,data,delete,0.08082389831542969
CouchDB,ASOS_2022,grades,delete,0.05647683143615723
CouchDB,ASOS_2022,products,delete,0.08751821517944336
CouchDB,ASOS_2022,profiles,delete,0.08392024040222168
CouchDB,ASOS_2022,restaurant,delete,0.08357000350952148
CouchDB,ASOS_2022,students,delete,0.08047246932983398
CouchDB,ASOS_2022,books,insert,9.313857078552246
CouchDB,ASOS_2022,countries-small,insert,5.6334991455078125
CouchDB,ASOS_2022,covers,insert,110.26093792915344
CouchDB,ASOS_2022,data,insert,1.2159826755523682
CouchDB,ASOS_2022,grades,insert,6.079885005950928
CouchDB,ASOS_2022,products,insert,0.21184587478637695
CouchDB,ASOS_2022,profiles,insert,33.924485206604004
CouchDB,ASOS_2022,restaurant,insert,55.57696223258972
CouchDB,ASOS_2022,students,insert,4.0103044509887695
CouchDB,ASOS_2022,books,read,0.7652702331542969
CouchDB,ASOS_2022,countries-small,read,0.6702358722686768
CouchDB,ASOS_2022,covers,read,8.593334913253784
CouchDB,ASOS_2022,data,read,0.10280513763427734
CouchDB,ASOS_2022,data,update,1.1918959617614746
CouchDB,ASOS_2022,grades,read,0.5164589881896973
CouchDB,ASOS_2022,products,read,0.023210525512695312
CouchDB,ASOS_2022,profiles,read,2.553858757019043
CouchDB,ASOS_2022,restaurant,read,4.2914018630981445
CouchDB,ASOS_2022,students,read,0.3350212574005127
CouchDB,ASOS_2022,books,delete,0.05749917030334473
CouchDB,ASOS_2022,countries-small,delete,0.04803967475891113
CouchDB,ASOS_2022,covers,delete,0.0484006404876709
CouchDB,ASOS_2022,data,delete,0.04798626899719238
CouchDB,ASOS_2022,grades,delete,0.04705476760864258
CouchDB,ASOS_2022,products,delete,0.05289483070373535
CouchDB,ASOS_2022,profiles,delete,0.06574082374572754
CouchDB,ASOS_2022,restaurant,delete,0.11250567436218262
CouchDB,ASOS_2022,students,delete,0.09703254699707031
CouchDB,ASOS_2022,books,insert,8.3413565158844
CouchDB,ASOS_2022,countries-small,insert,5.52166485786438
CouchDB,ASOS_2022,covers,insert,111.28719353675842
CouchDB,ASOS_2022,data,insert,1.5559062957763672
CouchDB,ASOS_2022,grades,insert,5.90372633934021
CouchDB,ASOS_2022,products,insert,0.2250525951385498
CouchDB,ASOS_2022,profiles,insert,32.871829986572266
CouchDB,ASOS_2022,restaurant,insert,56.576383113861084
CouchDB,ASOS_2022,students,insert,4.1936962604522705
CouchDB,ASOS_2022,books,read,0.8236362934112549
CouchDB,ASOS_2022,countries-small,read,0.7430706024169922
CouchDB,ASOS_2022,covers,read,8.399399757385254
CouchDB,ASOS_2022,data,read,0.10784220695495605
CouchDB,ASOS_2022,data,update,1.2014367580413818
CouchDB,ASOS_2022,grades,read,0.476226806640625
CouchDB,ASOS_2022,products,read,0.019950389862060547
CouchDB,ASOS_2022,profiles,read,2.4731807708740234
CouchDB,ASOS_2022,restaurant,read,4.213692665100098
CouchDB,ASOS_2022,students,read,0.3329150676727295
CouchDB,ASOS_2022,books,delete,0.058318376541137695
CouchDB,ASOS_2022,countries-small,delete,0.06656885147094727
CouchDB,ASOS_2022,covers,delete,0.04845619201660156
CouchDB,ASOS_2022,data,delete,0.04868054389953613
CouchDB,ASOS_2022,grades,delete,0.04849600791931152
CouchDB,ASOS_2022,products,delete,0.05437159538269043
CouchDB,ASOS_2022,profiles,delete,0.05763745307922363
CouchDB,ASOS_2022,restaurant,delete,0.06917333602905273
CouchDB,ASOS_2022,students,delete,0.06607484817504883
CouchDB,ASOS_2022,books,insert,8.623238801956177
CouchDB,ASOS_2022,countries-small,insert,5.60095477104187
CouchDB,ASOS_2022,covers,insert,111.69443392753601
CouchDB,ASOS_2022,data,insert,1.1922550201416016
CouchDB,ASOS_2022,grades,insert,6.120069265365601
CouchDB,ASOS_2022,products,insert,0.25208377838134766
CouchDB,ASOS_2022,profiles,insert,32.8542160987854
CouchDB,ASOS_2022,restaurant,insert,55.39681839942932
CouchDB,ASOS_2022,students,insert,4.263329982757568
CouchDB,ASOS_2022,books,read,1.0257196426391602
CouchDB,ASOS_2022,countries-small,read,0.6498959064483643
CouchDB,ASOS_2022,covers,read,8.495808124542236
CouchDB,ASOS_2022,data,read,0.09734368324279785
CouchDB,ASOS_2022,data,update,1.2074790000915527
CouchDB,ASOS_2022,grades,read,0.46196556091308594
CouchDB,ASOS_2022,products,read,0.0201566219329834
CouchDB,ASOS_2022,profiles,read,2.5114712715148926
CouchDB,ASOS_2022,restaurant,read,4.23992133140564
CouchDB,ASOS_2022,students,read,0.3316621780395508
CouchDB,ASOS_2022,books,delete,0.06503987312316895
CouchDB,ASOS_2022,countries-small,delete,0.06708478927612305
CouchDB,ASOS_2022,covers,delete,0.0621182918548584
CouchDB,ASOS_2022,data,delete,0.047934770584106445
CouchDB,ASOS_2022,grades,delete,0.05533885955810547
CouchDB,ASOS_2022,products,delete,0.057599544525146484
CouchDB,ASOS_2022,profiles,delete,0.06676959991455078
CouchDB,ASOS_2022,restaurant,delete,0.09170961380004883
CouchDB,ASOS_2022,students,delete,0.06966018676757812
CouchDB,ASOS_2022,books,insert,8.339189767837524
CouchDB,ASOS_2022,countries-small,insert,5.279003381729126
CouchDB,ASOS_2022,covers,insert,111.03851413726807
CouchDB,ASOS_2022,data,insert,1.253136396408081
CouchDB,ASOS_2022,grades,insert,6.142036199569702
CouchDB,ASOS_2022,products,insert,0.24484705924987793
CouchDB,ASOS_2022,profiles,insert,33.463157415390015
CouchDB,ASOS_2022,restaurant,insert,55.920544385910034
CouchDB,ASOS_2022,students,insert,4.161392450332642
CouchDB,ASOS_2022,books,read,0.7678427696228027
CouchDB,ASOS_2022,countries-small,read,0.6504912376403809
CouchDB,ASOS_2022,covers,read,8.451846361160278
CouchDB,ASOS_2022,data,read,0.09724092483520508
CouchDB,ASOS_2022,data,update,1.1795933246612549
CouchDB,ASOS_2022,grades,read,0.47866129875183105
CouchDB,ASOS_2022,products,read,0.018632173538208008
CouchDB,ASOS_2022,profiles,read,2.5083096027374268
CouchDB,ASOS_2022,restaurant,read,4.247406959533691
CouchDB,ASOS_2022,students,read,0.3198082447052002
CouchDB,ASOS_2022,books,delete,0.057854652404785156
CouchDB,ASOS_2022,countries-small,delete,0.04878377914428711
CouchDB,ASOS_2022,covers,delete,0.04943656921386719
CouchDB,ASOS_2022,data,delete,0.06667590141296387
CouchDB,ASOS_2022,grades,delete,0.04831814765930176
CouchDB,ASOS_2022,products,delete,0.04874753952026367
CouchDB,ASOS_2022,profiles,delete,0.0607905387878418
CouchDB,ASOS_2022,restaurant,delete,0.07039165496826172
CouchDB,ASOS_2022,students,delete,0.0724496841430664
CouchDB,ASOS_2022,books,insert,8.258071660995483
CouchDB,ASOS_2022,countries-small,insert,5.130431413650513
CouchDB,ASOS_2022,covers,insert,111.5244448184967
CouchDB,ASOS_2022,data,insert,1.2917780876159668
CouchDB,ASOS_2022,grades,insert,5.900545120239258
CouchDB,ASOS_2022,products,insert,0.20667290687561035
CouchDB,ASOS_2022,profiles,insert,34.428175926208496
CouchDB,ASOS_2022,restaurant,insert,55.55632281303406
CouchDB,ASOS_2022,students,insert,4.257666826248169
CouchDB,ASOS_2022,books,read,0.8839623928070068
CouchDB,ASOS_2022,countries-small,read,0.6970221996307373
CouchDB,ASOS_2022,covers,read,8.429747581481934
CouchDB,ASOS_2022,data,read,0.10307502746582031
CouchDB,ASOS_2022,data,update,1.656663417816162
CouchDB,ASOS_2022,grades,read,0.4709775447845459
CouchDB,ASOS_2022,products,read,0.020059823989868164
CouchDB,ASOS_2022,profiles,read,2.502716541290283
CouchDB,ASOS_2022,restaurant,read,4.276955604553223
CouchDB,ASOS_2022,students,read,0.32352399826049805
CouchDB,ASOS_2022,books,delete,0.08161020278930664
CouchDB,ASOS_2022,countries-small,delete,0.06875848770141602
CouchDB,ASOS_2022,covers,delete,0.08902144432067871
CouchDB,ASOS_2022,data,delete,0.0672445297241211
CouchDB,ASOS_2022,grades,delete,0.07047724723815918
CouchDB,ASOS_2022,products,delete,0.08047223091125488
CouchDB,ASOS_2022,profiles,delete,0.10381126403808594
CouchDB,ASOS_2022,restaurant,delete,0.10454392433166504
CouchDB,ASOS_2022,students,delete,0.0944817066192627
CouchDB,ASOS_2022,books,insert,9.147250652313232
CouchDB,ASOS_2022,countries-small,insert,5.272467374801636
CouchDB,ASOS_2022,covers,insert,109.98229360580444
CouchDB,ASOS_2022,data,insert,1.2482686042785645
CouchDB,ASOS_2022,grades,insert,5.7340381145477295
CouchDB,ASOS_2022,products,insert,0.22089505195617676
CouchDB,ASOS_2022,profiles,insert,34.474032163619995
CouchDB,ASOS_2022,restaurant,insert,55.46801471710205
CouchDB,ASOS_2022,students,insert,4.3507301807403564
CouchDB,ASOS_2022,books,read,0.9468717575073242
CouchDB,ASOS_2022,countries-small,read,0.6545472145080566
CouchDB,ASOS_2022,covers,read,8.441134214401245
CouchDB,ASOS_2022,data,read,0.1002037525177002
CouchDB,ASOS_2022,data,update,1.1734626293182373
CouchDB,ASOS_2022,grades,read,0.49045753479003906
CouchDB,ASOS_2022,products,read,0.02208232879638672
CouchDB,ASOS_2022,profiles,read,2.5269551277160645
CouchDB,ASOS_2022,restaurant,read,4.251049995422363
CouchDB,ASOS_2022,students,read,0.3309931755065918
CouchDB,ASOS_2022,books,delete,0.0583646297454834
CouchDB,ASOS_2022,countries-small,delete,0.0488128662109375
CouchDB,ASOS_2022,covers,delete,0.048799991607666016
CouchDB,ASOS_2022,data,delete,0.05505728721618652
CouchDB,ASOS_2022,grades,delete,0.049042701721191406
CouchDB,ASOS_2022,products,delete,0.06726241111755371
CouchDB,ASOS_2022,profiles,delete,0.07083249092102051
CouchDB,ASOS_2022,restaurant,delete,0.06983137130737305
CouchDB,ASOS_2022,students,delete,0.07553529739379883
CouchDB,ASOS_2022,books,insert,8.528656959533691
CouchDB,ASOS_2022,countries-small,insert,5.130033493041992
CouchDB,ASOS_2022,covers,insert,111.12111186981201
CouchDB,ASOS_2022,data,insert,1.2135052680969238
CouchDB,ASOS_2022,grades,insert,5.888570785522461
CouchDB,ASOS_2022,products,insert,0.3078470230102539
CouchDB,ASOS_2022,profiles,insert,33.80967569351196
CouchDB,ASOS_2022,restaurant,insert,55.94963598251343
CouchDB,ASOS_2022,students,insert,4.665706396102905
CouchDB,ASOS_2022,books,read,0.9411587715148926
CouchDB,ASOS_2022,countries-small,read,0.6114966869354248
CouchDB,ASOS_2022,covers,read,8.487608671188354
CouchDB,ASOS_2022,data,read,0.10792684555053711
CouchDB,ASOS_2022,data,update,1.3242554664611816
CouchDB,ASOS_2022,grades,read,0.4723091125488281
CouchDB,ASOS_2022,products,read,0.02066636085510254
CouchDB,ASOS_2022,profiles,read,2.5359461307525635
CouchDB,ASOS_2022,restaurant,read,4.39583158493042
CouchDB,ASOS_2022,students,read,0.32395315170288086
CouchDB,ASOS_2022,books,delete,0.07522034645080566
CouchDB,ASOS_2022,countries-small,delete,0.048822641372680664
CouchDB,ASOS_2022,covers,delete,0.04802441596984863
CouchDB,ASOS_2022,data,delete,0.04877638816833496
CouchDB,ASOS_2022,grades,delete,0.048311471939086914
CouchDB,ASOS_2022,products,delete,0.05382871627807617
CouchDB,ASOS_2022,profiles,delete,0.08179950714111328
CouchDB,ASOS_2022,restaurant,delete,0.08921289443969727
CouchDB,ASOS_2022,students,delete,0.0678262710571289
CouchDB,ASOS_2022,books,insert,8.453969955444336
CouchDB,ASOS_2022,countries-small,insert,5.42308497428894
CouchDB,ASOS_2022,covers,insert,112.16652631759644
CouchDB,ASOS_2022,data,insert,1.5574777126312256
CouchDB,ASOS_2022,grades,insert,5.6464550495147705
CouchDB,ASOS_2022,products,insert,0.20510315895080566
CouchDB,ASOS_2022,profiles,insert,33.15768647193909
CouchDB,ASOS_2022,restaurant,insert,55.32305026054382
CouchDB,ASOS_2022,students,insert,4.017791032791138
CouchDB,ASOS_2022,books,read,0.9364266395568848
CouchDB,ASOS_2022,countries-small,read,0.5678603649139404
CouchDB,ASOS_2022,covers,read,8.525974988937378
CouchDB,ASOS_2022,data,read,0.09963226318359375
CouchDB,ASOS_2022,data,update,1.2038514614105225
CouchDB,ASOS_2022,grades,read,0.47162294387817383
CouchDB,ASOS_2022,products,read,0.019426345825195312
CouchDB,ASOS_2022,profiles,read,2.5440945625305176
CouchDB,ASOS_2022,restaurant,read,4.323421478271484
CouchDB,ASOS_2022,students,read,0.34206438064575195
CouchDB,ASOS_2022,books,delete,0.04890322685241699
CouchDB,ASOS_2022,countries-small,delete,0.06680059432983398
CouchDB,ASOS_2022,covers,delete,0.049651145935058594
CouchDB,ASOS_2022,data,delete,0.07777166366577148
CouchDB,ASOS_2022,grades,delete,0.07604026794433594
CouchDB,ASOS_2022,products,delete,0.08874917030334473
CouchDB,ASOS_2022,profiles,delete,0.10267066955566406
CouchDB,ASOS_2022,restaurant,delete,0.09143948554992676
CouchDB,ASOS_2022,students,delete,0.0795745849609375
CouchDB,ASOS_2022,books,insert,8.7851243019104
CouchDB,ASOS_2022,countries-small,insert,5.349508762359619
CouchDB,ASOS_2022,covers,insert,111.75306296348572
CouchDB,ASOS_2022,data,insert,1.2695956230163574
CouchDB,ASOS_2022,grades,insert,6.025413990020752
CouchDB,ASOS_2022,products,insert,0.2706000804901123
CouchDB,ASOS_2022,profiles,insert,33.609432220458984
CouchDB,ASOS_2022,restaurant,insert,56.08808350563049
CouchDB,ASOS_2022,students,insert,4.436731338500977
CouchDB,ASOS_2022,books,read,1.017998456954956
CouchDB,ASOS_2022,countries-small,read,0.6016311645507812
CouchDB,ASOS_2022,covers,read,8.593565225601196
CouchDB,ASOS_2022,data,read,0.10739326477050781
CouchDB,ASOS_2022,data,update,1.214573860168457
CouchDB,ASOS_2022,grades,read,0.48736047744750977
CouchDB,ASOS_2022,products,read,0.01972508430480957
CouchDB,ASOS_2022,profiles,read,2.533350706100464
CouchDB,ASOS_2022,restaurant,read,4.254565000534058
CouchDB,ASOS_2022,students,read,0.32736730575561523
CouchDB,ASOS_2022,books,delete,0.06698274612426758
CouchDB,ASOS_2022,countries-small,delete,0.048444509506225586
CouchDB,ASOS_2022,covers,delete,0.05808448791503906
CouchDB,ASOS_2022,data,delete,0.06845688819885254
CouchDB,ASOS_2022,grades,delete,0.05186295509338379
CouchDB,ASOS_2022,products,delete,0.048879384994506836
CouchDB,ASOS_2022,profiles,delete,0.0486760139465332
CouchDB,ASOS_2022,restaurant,delete,0.06410932540893555
CouchDB,ASOS_2022,students,delete,0.07010626792907715
CouchDB,ASOS_2022,books,insert,8.131805896759033
CouchDB,ASOS_2022,countries-small,insert,5.304827690124512
CouchDB,ASOS_2022,covers,insert,111.81956672668457
CouchDB,ASOS_2022,data,insert,1.424760341644287
CouchDB,ASOS_2022,grades,insert,6.350461006164551
CouchDB,ASOS_2022,products,insert,0.21718788146972656
CouchDB,ASOS_2022,profiles,insert,33.445077657699585
CouchDB,ASOS_2022,restaurant,insert,54.418742656707764
CouchDB,ASOS_2022,students,insert,3.8458471298217773
CouchDB,ASOS_2022,books,read,0.9351470470428467
CouchDB,ASOS_2022,countries-small,read,0.6645944118499756
CouchDB,ASOS_2022,covers,read,8.480659484863281
CouchDB,ASOS_2022,data,read,0.0989227294921875
CouchDB,ASOS_2022,data,update,1.2685463428497314
CouchDB,ASOS_2022,grades,read,0.4694352149963379
CouchDB,ASOS_2022,products,read,0.01898336410522461
CouchDB,ASOS_2022,profiles,read,2.5800414085388184
CouchDB,ASOS_2022,restaurant,read,4.308048248291016
CouchDB,ASOS_2022,students,read,0.33591771125793457
CouchDB,ASOS_2022,books,delete,0.07659149169921875
CouchDB,ASOS_2022,countries-small,delete,0.05520153045654297
CouchDB,ASOS_2022,covers,delete,0.04845070838928223
CouchDB,ASOS_2022,data,delete,0.04846692085266113
CouchDB,ASOS_2022,grades,delete,0.04862356185913086
CouchDB,ASOS_2022,products,delete,0.04949665069580078
CouchDB,ASOS_2022,profiles,delete,0.05422377586364746
CouchDB,ASOS_2022,restaurant,delete,0.06942367553710938
CouchDB,ASOS_2022,students,delete,0.0719294548034668
CouchDB,ASOS_2022,books,insert,9.235545873641968
CouchDB,ASOS_2022,countries-small,insert,6.1135735511779785
CouchDB,ASOS_2022,covers,insert,111.11340475082397
CouchDB,ASOS_2022,data,insert,1.2482361793518066
CouchDB,ASOS_2022,grades,insert,5.885595321655273
CouchDB,ASOS_2022,products,insert,0.21965432167053223
CouchDB,ASOS_2022,profiles,insert,33.89363884925842
CouchDB,ASOS_2022,restaurant,insert,54.73758244514465
CouchDB,ASOS_2022,students,insert,4.504248142242432
CouchDB,ASOS_2022,books,read,0.9431679248809814
CouchDB,ASOS_2022,countries-small,read,0.6626901626586914
CouchDB,ASOS_2022,covers,read,8.487308502197266
CouchDB,ASOS_2022,data,read,0.10016036033630371
CouchDB,ASOS_2022,data,update,1.193863868713379
CouchDB,ASOS_2022,grades,read,0.47652173042297363
CouchDB,ASOS_2022,products,read,0.021796226501464844
CouchDB,ASOS_2022,profiles,read,2.5771191120147705
CouchDB,ASOS_2022,restaurant,read,4.336207866668701
CouchDB,ASOS_2022,students,read,0.3452568054199219
CouchDB,ASOS_2022,books,delete,0.05811905860900879
CouchDB,ASOS_2022,countries-small,delete,0.05181074142456055
CouchDB,ASOS_2022,covers,delete,0.04880094528198242
CouchDB,ASOS_2022,data,delete,0.05294537544250488
